music query,noise type,noise intensity,result,NCD,expected
Avicii - Wake Me Up (Official Video)_segment4_white_intensity_0.15.freqs,segment4_white,0.15,ASAP Rocky - Sandman (Audio).freqs,0.998411,false
Travis Scott - NO BYSTANDERS (Audio)_segment5_pink_intensity_0.15.freqs,segment5_pink,0.15,Travis Scott - NO BYSTANDERS (Audio).freqs,0.991033,true
Post Malone - White Iverson_segment3_white_intensity_0.1.freqs,segment3_white,0.1,Post Malone - White Iverson.freqs,0.993571,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment5_brown_intensity_0.1.freqs,segment5_brown,0.1,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.994661,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment6_white_intensity_0.2.freqs,segment6_white,0.2,untiljapan - PYRAMIDZ (Official Audio).freqs,0.991268,false
Post Malone - White Iverson_segment6_white_intensity_0.35.freqs,segment6_white,0.35,Kanye West - Hurricane.freqs,0.997346,false
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment9_brown_intensity_0.3.freqs,segment9_brown,0.3,Playboi Carti - Magnolia (Official Video).freqs,0.992272,false
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment4_pink_intensity_0.45.freqs,segment4_pink,0.45,untiljapan - PYRAMIDZ (Official Audio).freqs,0.992798,false
Post Malone - White Iverson_segment2_brown_intensity_0.45.freqs,segment2_brown,0.45,Travis Scott - NO BYSTANDERS (Audio).freqs,0.999466,false
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment1_pink_intensity_0.1.freqs,segment1_pink,0.1,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.989443,true
Post Malone - White Iverson_segment7_white_intensity_0.35.freqs,segment7_white,0.35,Djo - End Of Beginning.freqs,0.998006,false
Post Malone - White Iverson_segment1_pink_intensity_0.1.freqs,segment1_pink,0.1,Post Malone - White Iverson.freqs,0.990794,true
Post Malone - White Iverson_segment7_brown_intensity_0.1.freqs,segment7_brown,0.1,Djo - End Of Beginning.freqs,0.998006,false
Post Malone - White Iverson_segment7_brown_intensity_0.2.freqs,segment7_brown,0.2,Djo - End Of Beginning.freqs,0.99848,false
Travis Scott - NO BYSTANDERS (Audio)_segment5_white_intensity_0.15.freqs,segment5_white,0.15,Travis Scott - NO BYSTANDERS (Audio).freqs,0.991389,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment5_pink_intensity_0.2.freqs,segment5_pink,0.2,Travis Scott - NO BYSTANDERS (Audio).freqs,0.995552,false
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment8_pink_intensity_0.4.freqs,segment8_pink,0.4,Playboi Carti - Magnolia (Official Video).freqs,0.997253,false
Avicii - Wake Me Up (Official Video)_segment5_white_intensity_0.15.freqs,segment5_white,0.15,Avicii - Wake Me Up (Official Video).freqs,0.998435,true
Travis Scott - NO BYSTANDERS (Audio)_segment2_brown_intensity_0.1.freqs,segment2_brown,0.1,Travis Scott - NO BYSTANDERS (Audio).freqs,0.985268,true
Post Malone - White Iverson_segment9_pink_intensity_0.25.freqs,segment9_pink,0.25,Post Malone - White Iverson.freqs,0.999151,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment2_brown_intensity_0.4.freqs,segment2_brown,0.4,Travis Scott - NO BYSTANDERS (Audio).freqs,0.99605,false
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment6_brown_intensity_0.4.freqs,segment6_brown,0.4,untiljapan - PYRAMIDZ (Official Audio).freqs,0.996239,false
Avicii - Wake Me Up (Official Video)_segment10_white_intensity_0.3.freqs,segment10_white,0.3,Kanye West - Hurricane.freqs,0.9982,false
Post Malone - White Iverson_segment6_brown_intensity_0.15.freqs,segment6_brown,0.15,Travis Scott - NO BYSTANDERS (Audio).freqs,0.998043,false
Travis Scott - NO BYSTANDERS (Audio)_segment9_pink_intensity_0.2.freqs,segment9_pink,0.2,Travis Scott - NO BYSTANDERS (Audio).freqs,0.995303,true
Travis Scott - NO BYSTANDERS (Audio)_segment1_white_intensity_0.5.freqs,segment1_white,0.5,Travis Scott - NO BYSTANDERS (Audio).freqs,0.986051,true
Travis Scott - NO BYSTANDERS (Audio)_segment2_brown_intensity_0.35.freqs,segment2_brown,0.35,Travis Scott - NO BYSTANDERS (Audio).freqs,0.995623,true
Avicii - Wake Me Up (Official Video)_segment10_brown_intensity_0.05.freqs,segment10_brown,0.05,Travis Scott - NO BYSTANDERS (Audio).freqs,0.99847,false
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment10_white_intensity_0.3.freqs,segment10_white,0.3,Gorillaz - Feel Good Inc. (Official Video).freqs,0.999385,false
Post Malone - White Iverson_segment10_pink_intensity_0.15.freqs,segment10_pink,0.15,Post Malone - White Iverson.freqs,0.998148,true
Avicii - Wake Me Up (Official Video)_segment4_brown_intensity_0.5.freqs,segment4_brown,0.5,Travis Scott - NO BYSTANDERS (Audio).freqs,0.997189,false
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment8_white_intensity_0.5.freqs,segment8_white,0.5,untiljapan - PYRAMIDZ (Official Audio).freqs,0.995092,false
Travis Scott - NO BYSTANDERS (Audio)_segment9_white_intensity_0.35.freqs,segment9_white,0.35,Travis Scott - NO BYSTANDERS (Audio).freqs,0.995623,true
Avicii - Wake Me Up (Official Video)_segment5_pink_intensity_0.5.freqs,segment5_pink,0.5,Djo - End Of Beginning.freqs,0.999763,false
Avicii - Wake Me Up (Official Video)_segment4_pink_intensity_0.3.freqs,segment4_pink,0.3,Playboi Carti - Magnolia (Official Video).freqs,0.996974,false
Travis Scott - NO BYSTANDERS (Audio)_segment10_white_intensity_0.4.freqs,segment10_white,0.4,SUR LE PONT dAVIGNON -- Mach-Hommy Conductor Williams [OFFICIAL MUSIC VIDEO].freqs,0.999461,false
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment5_white_intensity_0.35.freqs,segment5_white,0.35,Travis Scott - NO BYSTANDERS (Audio).freqs,0.994556,false
Avicii - Wake Me Up (Official Video)_segment1_brown_intensity_0.5.freqs,segment1_brown,0.5,Travis Scott - NO BYSTANDERS (Audio).freqs,0.997936,false
Travis Scott - NO BYSTANDERS (Audio)_segment7_white_intensity_0.1.freqs,segment7_white,0.1,Travis Scott - NO BYSTANDERS (Audio).freqs,0.99057,true
Travis Scott - NO BYSTANDERS (Audio)_segment2_brown_intensity_0.45.freqs,segment2_brown,0.45,Travis Scott - NO BYSTANDERS (Audio).freqs,0.997651,true
Avicii - Wake Me Up (Official Video)_segment8_brown_intensity_0.35.freqs,segment8_brown,0.35,Travis Scott - NO BYSTANDERS (Audio).freqs,0.997794,false
Travis Scott - NO BYSTANDERS (Audio)_segment10_brown_intensity_0.45.freqs,segment10_brown,0.45,Travis Scott - NO BYSTANDERS (Audio).freqs,0.998826,true
Travis Scott - NO BYSTANDERS (Audio)_segment8_white_intensity_0.2.freqs,segment8_white,0.2,Travis Scott - NO BYSTANDERS (Audio).freqs,0.993524,true
Avicii - Wake Me Up (Official Video)_segment8_brown_intensity_0.25.freqs,segment8_brown,0.25,Travis Scott - NO BYSTANDERS (Audio).freqs,0.997509,false
Avicii - Wake Me Up (Official Video)_segment10_pink_intensity_0.2.freqs,segment10_pink,0.2,Kanye West - Hurricane.freqs,0.998353,false
Post Malone - White Iverson_segment4_pink_intensity_0.4.freqs,segment4_pink,0.4,Travis Scott - NO BYSTANDERS (Audio).freqs,0.995232,false
Travis Scott - NO BYSTANDERS (Audio)_segment3_white_intensity_0.1.freqs,segment3_white,0.1,Travis Scott - NO BYSTANDERS (Audio).freqs,0.985517,true
Avicii - Wake Me Up (Official Video)_segment8_white_intensity_0.15.freqs,segment8_white,0.15,Djo - End Of Beginning.freqs,0.998291,false
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment6_pink_intensity_0.05.freqs,segment6_pink,0.05,untiljapan - PYRAMIDZ (Official Audio).freqs,0.994391,false
Travis Scott - NO BYSTANDERS (Audio)_segment1_pink_intensity_0.05.freqs,segment1_pink,0.05,Travis Scott - NO BYSTANDERS (Audio).freqs,0.979966,true
Travis Scott - NO BYSTANDERS (Audio)_segment2_pink_intensity_0.5.freqs,segment2_pink,0.5,Travis Scott - NO BYSTANDERS (Audio).freqs,0.986478,true
Post Malone - White Iverson_segment3_white_intensity_0.05.freqs,segment3_white,0.05,Post Malone - White Iverson.freqs,0.99334,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment4_pink_intensity_0.4.freqs,segment4_pink,0.4,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.995298,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment3_pink_intensity_0.45.freqs,segment3_pink,0.45,Travis Scott - NO BYSTANDERS (Audio).freqs,0.994627,false
Avicii - Wake Me Up (Official Video)_segment8_pink_intensity_0.25.freqs,segment8_pink,0.25,untiljapan - PYRAMIDZ (Official Audio).freqs,0.998152,false
Post Malone - White Iverson_segment4_white_intensity_0.15.freqs,segment4_white,0.15,Post Malone - White Iverson.freqs,0.994368,true
Avicii - Wake Me Up (Official Video)_segment2_white_intensity_0.45.freqs,segment2_white,0.45,Avicii - Wake Me Up (Official Video).freqs,0.998772,true
Travis Scott - NO BYSTANDERS (Audio)_segment5_white_intensity_0.35.freqs,segment5_white,0.35,Travis Scott - NO BYSTANDERS (Audio).freqs,0.993452,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment9_white_intensity_0.1.freqs,segment9_white,0.1,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.992416,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment8_pink_intensity_0.1.freqs,segment8_pink,0.1,Travis Scott - NO BYSTANDERS (Audio).freqs,0.99484,false
Post Malone - White Iverson_segment7_pink_intensity_0.05.freqs,segment7_pink,0.05,Post Malone - White Iverson.freqs,0.99712,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment8_brown_intensity_0.3.freqs,segment8_brown,0.3,untiljapan - PYRAMIDZ (Official Audio).freqs,0.991523,false
Avicii - Wake Me Up (Official Video)_segment10_white_intensity_0.35.freqs,segment10_white,0.35,untiljapan - PYRAMIDZ (Official Audio).freqs,0.99796,false
Avicii - Wake Me Up (Official Video)_segment5_pink_intensity_0.2.freqs,segment5_pink,0.2,Avicii - Wake Me Up (Official Video).freqs,0.998893,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment8_brown_intensity_0.5.freqs,segment8_brown,0.5,Travis Scott - NO BYSTANDERS (Audio).freqs,0.995018,false
Avicii - Wake Me Up (Official Video)_segment5_white_intensity_0.3.freqs,segment5_white,0.3,Avicii - Wake Me Up (Official Video).freqs,0.999133,true
Avicii - Wake Me Up (Official Video)_segment3_white_intensity_0.45.freqs,segment3_white,0.45,Avicii - Wake Me Up (Official Video).freqs,0.997376,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment7_brown_intensity_0.1.freqs,segment7_brown,0.1,Playboi Carti - Magnolia (Official Video).freqs,0.994693,false
Avicii - Wake Me Up (Official Video)_segment8_brown_intensity_0.05.freqs,segment8_brown,0.05,Avicii - Wake Me Up (Official Video).freqs,0.998796,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment4_white_intensity_0.05.freqs,segment4_white,0.05,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.993174,true
Travis Scott - NO BYSTANDERS (Audio)_segment1_pink_intensity_0.15.freqs,segment1_pink,0.15,Travis Scott - NO BYSTANDERS (Audio).freqs,0.979788,true
Post Malone - White Iverson_segment7_brown_intensity_0.5.freqs,segment7_brown,0.5,Playboi Carti - Magnolia (Official Video).freqs,0.997672,false
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment1_brown_intensity_0.35.freqs,segment1_brown,0.35,Travis Scott - NO BYSTANDERS (Audio).freqs,0.998434,false
Post Malone - White Iverson_segment8_white_intensity_0.5.freqs,segment8_white,0.5,Travis Scott - NO BYSTANDERS (Audio).freqs,0.996726,false
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment3_pink_intensity_0.25.freqs,segment3_pink,0.25,untiljapan - PYRAMIDZ (Official Audio).freqs,0.988591,false
Avicii - Wake Me Up (Official Video)_segment1_pink_intensity_0.25.freqs,segment1_pink,0.25,Avicii - Wake Me Up (Official Video).freqs,0.998435,true
Avicii - Wake Me Up (Official Video)_segment3_pink_intensity_0.5.freqs,segment3_pink,0.5,untiljapan - PYRAMIDZ (Official Audio).freqs,0.998407,false
Avicii - Wake Me Up (Official Video)_segment6_brown_intensity_0.35.freqs,segment6_brown,0.35,Travis Scott - NO BYSTANDERS (Audio).freqs,0.998719,false
Travis Scott - NO BYSTANDERS (Audio)_segment1_pink_intensity_0.4.freqs,segment1_pink,0.4,Travis Scott - NO BYSTANDERS (Audio).freqs,0.98356,true
Avicii - Wake Me Up (Official Video)_segment6_pink_intensity_0.35.freqs,segment6_pink,0.35,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.998635,false
Avicii - Wake Me Up (Official Video)_segment4_pink_intensity_0.5.freqs,segment4_pink,0.5,untiljapan - PYRAMIDZ (Official Audio).freqs,0.998215,false
Post Malone - White Iverson_segment2_brown_intensity_0.35.freqs,segment2_brown,0.35,Travis Scott - NO BYSTANDERS (Audio).freqs,0.999324,false
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment1_brown_intensity_0.15.freqs,segment1_brown,0.15,untiljapan - PYRAMIDZ (Official Audio).freqs,0.996877,false
Post Malone - White Iverson_segment3_brown_intensity_0.3.freqs,segment3_brown,0.3,Kanye West - Hurricane.freqs,0.99759,false
Avicii - Wake Me Up (Official Video)_segment7_pink_intensity_0.3.freqs,segment7_pink,0.3,untiljapan - PYRAMIDZ (Official Audio).freqs,0.995283,false
Avicii - Wake Me Up (Official Video)_segment9_pink_intensity_0.25.freqs,segment9_pink,0.25,Djo - End Of Beginning.freqs,0.999098,false
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment8_white_intensity_0.4.freqs,segment8_white,0.4,Playboi Carti - Magnolia (Official Video).freqs,0.997626,false
Post Malone - White Iverson_segment6_white_intensity_0.2.freqs,segment6_white,0.2,Playboi Carti - Magnolia (Official Video).freqs,0.998045,false
Post Malone - White Iverson_segment8_brown_intensity_0.05.freqs,segment8_brown,0.05,Travis Scott - NO BYSTANDERS (Audio).freqs,0.996548,false
Avicii - Wake Me Up (Official Video)_segment10_brown_intensity_0.45.freqs,segment10_brown,0.45,Travis Scott - NO BYSTANDERS (Audio).freqs,0.997438,false
Avicii - Wake Me Up (Official Video)_segment10_white_intensity_0.25.freqs,segment10_white,0.25,Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars.freqs,0.998957,false
Avicii - Wake Me Up (Official Video)_segment10_brown_intensity_0.4.freqs,segment10_brown,0.4,Travis Scott - NO BYSTANDERS (Audio).freqs,0.998221,false
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment4_pink_intensity_0.3.freqs,segment4_pink,0.3,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.994448,true
Travis Scott - NO BYSTANDERS (Audio)_segment10_brown_intensity_0.4.freqs,segment10_brown,0.4,Travis Scott - NO BYSTANDERS (Audio).freqs,0.994805,true
Travis Scott - NO BYSTANDERS (Audio)_segment6_white_intensity_0.5.freqs,segment6_white,0.5,Travis Scott - NO BYSTANDERS (Audio).freqs,0.991211,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment7_brown_intensity_0.4.freqs,segment7_brown,0.4,untiljapan - PYRAMIDZ (Official Audio).freqs,0.996303,false
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment8_brown_intensity_0.2.freqs,segment8_brown,0.2,Travis Scott - NO BYSTANDERS (Audio).freqs,0.994769,false
Travis Scott - NO BYSTANDERS (Audio)_segment8_pink_intensity_0.5.freqs,segment8_pink,0.5,Travis Scott - NO BYSTANDERS (Audio).freqs,0.995481,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment3_brown_intensity_0.25.freqs,segment3_brown,0.25,untiljapan - PYRAMIDZ (Official Audio).freqs,0.991841,false
Travis Scott - NO BYSTANDERS (Audio)_segment5_pink_intensity_0.05.freqs,segment5_pink,0.05,Travis Scott - NO BYSTANDERS (Audio).freqs,0.991709,true
Post Malone - White Iverson_segment5_pink_intensity_0.35.freqs,segment5_pink,0.35,Post Malone - White Iverson.freqs,0.997763,true
Avicii - Wake Me Up (Official Video)_segment10_pink_intensity_0.15.freqs,segment10_pink,0.15,Kanye West - Hurricane.freqs,0.998292,false
Avicii - Wake Me Up (Official Video)_segment6_pink_intensity_0.05.freqs,segment6_pink,0.05,Avicii - Wake Me Up (Official Video).freqs,0.998315,true
Avicii - Wake Me Up (Official Video)_segment3_pink_intensity_0.45.freqs,segment3_pink,0.45,Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars.freqs,0.998474,false
Avicii - Wake Me Up (Official Video)_segment9_pink_intensity_0.3.freqs,segment9_pink,0.3,Travis Scott - NO BYSTANDERS (Audio).freqs,0.99879,false
Travis Scott - NO BYSTANDERS (Audio)_segment3_pink_intensity_0.25.freqs,segment3_pink,0.25,Travis Scott - NO BYSTANDERS (Audio).freqs,0.986549,true
Travis Scott - NO BYSTANDERS (Audio)_segment8_brown_intensity_0.15.freqs,segment8_brown,0.15,Travis Scott - NO BYSTANDERS (Audio).freqs,0.995765,true
Post Malone - White Iverson_segment9_white_intensity_0.5.freqs,segment9_white,0.5,Post Malone - White Iverson.freqs,0.999151,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment9_brown_intensity_0.1.freqs,segment9_brown,0.1,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.992203,true
Post Malone - White Iverson_segment9_white_intensity_0.1.freqs,segment9_white,0.1,Post Malone - White Iverson.freqs,0.998483,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment1_pink_intensity_0.5.freqs,segment1_pink,0.5,untiljapan - PYRAMIDZ (Official Audio).freqs,0.996112,false
Avicii - Wake Me Up (Official Video)_segment2_pink_intensity_0.1.freqs,segment2_pink,0.1,Avicii - Wake Me Up (Official Video).freqs,0.997521,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment9_pink_intensity_0.05.freqs,segment9_pink,0.05,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.991293,true
Avicii - Wake Me Up (Official Video)_segment10_brown_intensity_0.5.freqs,segment10_brown,0.5,Travis Scott - NO BYSTANDERS (Audio).freqs,0.998185,false
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment1_brown_intensity_0.2.freqs,segment1_brown,0.2,Playboi Carti - Magnolia (Official Video).freqs,0.997579,false
Post Malone - White Iverson_segment7_white_intensity_0.05.freqs,segment7_white,0.05,Post Malone - White Iverson.freqs,0.99748,true
Avicii - Wake Me Up (Official Video)_segment1_white_intensity_0.05.freqs,segment1_white,0.05,Avicii - Wake Me Up (Official Video).freqs,0.988132,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment6_brown_intensity_0.3.freqs,segment6_brown,0.3,untiljapan - PYRAMIDZ (Official Audio).freqs,0.992033,false
Travis Scott - NO BYSTANDERS (Audio)_segment2_white_intensity_0.25.freqs,segment2_white,0.25,Travis Scott - NO BYSTANDERS (Audio).freqs,0.982172,true
Avicii - Wake Me Up (Official Video)_segment9_brown_intensity_0.15.freqs,segment9_brown,0.15,Travis Scott - NO BYSTANDERS (Audio).freqs,0.99815,false
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment2_white_intensity_0.15.freqs,segment2_white,0.15,Metro Boomin Don Toliver  Future - Too Many Nights (Official Video).freqs,0.994683,false
Avicii - Wake Me Up (Official Video)_segment7_white_intensity_0.35.freqs,segment7_white,0.35,Avicii - Wake Me Up (Official Video).freqs,0.998291,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment4_brown_intensity_0.2.freqs,segment4_brown,0.2,Travis Scott - NO BYSTANDERS (Audio).freqs,0.994769,false
Avicii - Wake Me Up (Official Video)_segment10_pink_intensity_0.3.freqs,segment10_pink,0.3,Djo - End Of Beginning.freqs,0.99905,false
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment8_white_intensity_0.35.freqs,segment8_white,0.35,Travis Scott - NO BYSTANDERS (Audio).freqs,0.994627,false
Post Malone - White Iverson_segment4_brown_intensity_0.1.freqs,segment4_brown,0.1,Post Malone - White Iverson.freqs,0.9955,true
Travis Scott - NO BYSTANDERS (Audio)_segment5_brown_intensity_0.1.freqs,segment5_brown,0.1,Travis Scott - NO BYSTANDERS (Audio).freqs,0.99267,true
Post Malone - White Iverson_segment5_white_intensity_0.25.freqs,segment5_white,0.25,Post Malone - White Iverson.freqs,0.997454,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment3_white_intensity_0.25.freqs,segment3_white,0.25,untiljapan - PYRAMIDZ (Official Audio).freqs,0.988718,false
Post Malone - White Iverson_segment10_pink_intensity_0.45.freqs,segment10_pink,0.45,Travis Scott - NO BYSTANDERS (Audio).freqs,0.996442,false
Avicii - Wake Me Up (Official Video)_segment4_white_intensity_0.05.freqs,segment4_white,0.05,untiljapan - PYRAMIDZ (Official Audio).freqs,0.997387,false
Travis Scott - NO BYSTANDERS (Audio)_segment6_pink_intensity_0.25.freqs,segment6_pink,0.25,Travis Scott - NO BYSTANDERS (Audio).freqs,0.991317,true
Travis Scott - NO BYSTANDERS (Audio)_segment3_pink_intensity_0.2.freqs,segment3_pink,0.2,Travis Scott - NO BYSTANDERS (Audio).freqs,0.987723,true
Travis Scott - NO BYSTANDERS (Audio)_segment5_white_intensity_0.3.freqs,segment5_white,0.3,Travis Scott - NO BYSTANDERS (Audio).freqs,0.992456,true
Post Malone - White Iverson_segment5_brown_intensity_0.35.freqs,segment5_brown,0.35,Post Malone - White Iverson.freqs,0.999074,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment9_pink_intensity_0.35.freqs,segment9_pink,0.35,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.992689,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment6_pink_intensity_0.3.freqs,segment6_pink,0.3,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.995237,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment8_pink_intensity_0.3.freqs,segment8_pink,0.3,untiljapan - PYRAMIDZ (Official Audio).freqs,0.995283,false
Post Malone - White Iverson_segment5_brown_intensity_0.45.freqs,segment5_brown,0.45,Travis Scott - NO BYSTANDERS (Audio).freqs,0.999858,false
Avicii - Wake Me Up (Official Video)_segment6_white_intensity_0.1.freqs,segment6_white,0.1,Avicii - Wake Me Up (Official Video).freqs,0.998363,true
Travis Scott - NO BYSTANDERS (Audio)_segment2_pink_intensity_0.45.freqs,segment2_pink,0.45,Travis Scott - NO BYSTANDERS (Audio).freqs,0.986407,true
Travis Scott - NO BYSTANDERS (Audio)_segment3_brown_intensity_0.5.freqs,segment3_brown,0.5,Travis Scott - NO BYSTANDERS (Audio).freqs,0.992776,true
Post Malone - White Iverson_segment1_pink_intensity_0.3.freqs,segment1_pink,0.3,Post Malone - White Iverson.freqs,0.995217,true
Travis Scott - NO BYSTANDERS (Audio)_segment3_white_intensity_0.15.freqs,segment3_white,0.15,Travis Scott - NO BYSTANDERS (Audio).freqs,0.984948,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment4_white_intensity_0.35.freqs,segment4_white,0.35,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.994873,true
Post Malone - White Iverson_segment2_white_intensity_0.4.freqs,segment2_white,0.4,Post Malone - White Iverson.freqs,0.993828,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment7_pink_intensity_0.45.freqs,segment7_pink,0.45,untiljapan - PYRAMIDZ (Official Audio).freqs,0.993116,false
Post Malone - White Iverson_segment3_brown_intensity_0.25.freqs,segment3_brown,0.25,Travis Scott - NO BYSTANDERS (Audio).freqs,0.996548,false
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment9_white_intensity_0.2.freqs,segment9_white,0.2,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.990747,true
Post Malone - White Iverson_segment3_brown_intensity_0.35.freqs,segment3_brown,0.35,Playboi Carti - Magnolia (Official Video).freqs,0.995996,false
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment8_pink_intensity_0.5.freqs,segment8_pink,0.5,Playboi Carti - Magnolia (Official Video).freqs,0.995112,false
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment8_white_intensity_0.05.freqs,segment8_white,0.05,Travis Scott - NO BYSTANDERS (Audio).freqs,0.994627,false
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment10_brown_intensity_0.3.freqs,segment10_brown,0.3,Kanye West - Hurricane.freqs,0.999603,false
Travis Scott - NO BYSTANDERS (Audio)_segment1_brown_intensity_0.35.freqs,segment1_brown,0.35,Travis Scott - NO BYSTANDERS (Audio).freqs,0.994627,true
Post Malone - White Iverson_segment1_white_intensity_0.15.freqs,segment1_white,0.15,Post Malone - White Iverson.freqs,0.991951,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment1_white_intensity_0.45.freqs,segment1_white,0.45,untiljapan - PYRAMIDZ (Official Audio).freqs,0.993626,false
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment9_white_intensity_0.45.freqs,segment9_white,0.45,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.992355,true
Avicii - Wake Me Up (Official Video)_segment10_brown_intensity_0.25.freqs,segment10_brown,0.25,Playboi Carti - Magnolia (Official Video).freqs,0.999441,false
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment5_brown_intensity_0.3.freqs,segment5_brown,0.3,Travis Scott - NO BYSTANDERS (Audio).freqs,0.996264,false
Avicii - Wake Me Up (Official Video)_segment5_brown_intensity_0.25.freqs,segment5_brown,0.25,Playboi Carti - Magnolia (Official Video).freqs,0.999674,false
Avicii - Wake Me Up (Official Video)_segment7_white_intensity_0.05.freqs,segment7_white,0.05,Avicii - Wake Me Up (Official Video).freqs,0.996847,true
Avicii - Wake Me Up (Official Video)_segment6_white_intensity_0.5.freqs,segment6_white,0.5,Avicii - Wake Me Up (Official Video).freqs,0.998363,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment7_pink_intensity_0.4.freqs,segment7_pink,0.4,untiljapan - PYRAMIDZ (Official Audio).freqs,0.988591,false
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment5_white_intensity_0.5.freqs,segment5_white,0.5,Travis Scott - NO BYSTANDERS (Audio).freqs,0.994983,false
Avicii - Wake Me Up (Official Video)_segment3_white_intensity_0.5.freqs,segment3_white,0.5,Avicii - Wake Me Up (Official Video).freqs,0.997472,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment7_pink_intensity_0.1.freqs,segment7_pink,0.1,untiljapan - PYRAMIDZ (Official Audio).freqs,0.993945,false
Travis Scott - NO BYSTANDERS (Audio)_segment8_white_intensity_0.05.freqs,segment8_white,0.05,Travis Scott - NO BYSTANDERS (Audio).freqs,0.993097,true
Travis Scott - NO BYSTANDERS (Audio)_segment1_pink_intensity_0.5.freqs,segment1_pink,0.5,Travis Scott - NO BYSTANDERS (Audio).freqs,0.989503,true
Avicii - Wake Me Up (Official Video)_segment2_white_intensity_0.5.freqs,segment2_white,0.5,Avicii - Wake Me Up (Official Video).freqs,0.999326,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment3_white_intensity_0.5.freqs,segment3_white,0.5,Travis Scott - NO BYSTANDERS (Audio).freqs,0.994947,false
Travis Scott - NO BYSTANDERS (Audio)_segment6_brown_intensity_0.45.freqs,segment6_brown,0.45,Travis Scott - NO BYSTANDERS (Audio).freqs,0.99331,true
