music query,noise type,noise intensity,result,NCD,expected
Travis Scott - NO BYSTANDERS (Audio)_segment2_white_intensity_0.3.freqs,segment2_white,0.3,Travis Scott - NO BYSTANDERS (Audio).freqs,0.983425,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment3_brown_intensity_0.45.freqs,segment3_brown,0.45,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.998635,true
Post Malone - White Iverson_segment3_pink_intensity_0.2.freqs,segment3_pink,0.2,Post Malone - White Iverson.freqs,0.990973,true
Post Malone - White Iverson_segment6_pink_intensity_0.05.freqs,segment6_pink,0.05,Post Malone - White Iverson.freqs,0.991305,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment10_white_intensity_0.4.freqs,segment10_white,0.4,4th Dimension.freqs,0.997568,false
Avicii - Wake Me Up (Official Video)_segment1_white_intensity_0.35.freqs,segment1_white,0.35,Avicii - Wake Me Up (Official Video).freqs,0.99894,true
Travis Scott - NO BYSTANDERS (Audio)_segment7_white_intensity_0.45.freqs,segment7_white,0.45,Travis Scott - NO BYSTANDERS (Audio).freqs,0.989411,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment7_brown_intensity_0.3.freqs,segment7_brown,0.3,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.994165,true
Travis Scott - NO BYSTANDERS (Audio)_segment4_brown_intensity_0.4.freqs,segment4_brown,0.4,Travis Scott - NO BYSTANDERS (Audio).freqs,0.996573,true
Travis Scott - NO BYSTANDERS (Audio)_segment2_pink_intensity_0.4.freqs,segment2_pink,0.4,Travis Scott - NO BYSTANDERS (Audio).freqs,0.984551,true
Travis Scott - NO BYSTANDERS (Audio)_segment7_white_intensity_0.35.freqs,segment7_white,0.35,Travis Scott - NO BYSTANDERS (Audio).freqs,0.988848,true
Travis Scott - NO BYSTANDERS (Audio)_segment8_white_intensity_0.5.freqs,segment8_white,0.5,Travis Scott - NO BYSTANDERS (Audio).freqs,0.991662,true
Travis Scott - NO BYSTANDERS (Audio)_segment7_pink_intensity_0.1.freqs,segment7_pink,0.1,Travis Scott - NO BYSTANDERS (Audio).freqs,0.988388,true
Avicii - Wake Me Up (Official Video)_segment8_brown_intensity_0.2.freqs,segment8_brown,0.2,Sabrina Carpenter - Espresso (Official Video).freqs,1.00144,false
Avicii - Wake Me Up (Official Video)_segment1_brown_intensity_0.05.freqs,segment1_brown,0.05,Avicii - Wake Me Up (Official Video).freqs,1.0009,true
Avicii - Wake Me Up (Official Video)_segment7_brown_intensity_0.25.freqs,segment7_brown,0.25,Post Malone - White Iverson.freqs,1.00225,false
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment2_brown_intensity_0.3.freqs,segment2_brown,0.3,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.998871,true
Avicii - Wake Me Up (Official Video)_segment9_pink_intensity_0.5.freqs,segment9_pink,0.5,4th Dimension.freqs,1.00237,false
Travis Scott - NO BYSTANDERS (Audio)_segment1_brown_intensity_0.25.freqs,segment1_brown,0.25,Travis Scott - NO BYSTANDERS (Audio).freqs,0.993247,true
Travis Scott - NO BYSTANDERS (Audio)_segment5_pink_intensity_0.2.freqs,segment5_pink,0.2,Travis Scott - NO BYSTANDERS (Audio).freqs,0.990894,true
Post Malone - White Iverson_segment2_white_intensity_0.45.freqs,segment2_white,0.45,Post Malone - White Iverson.freqs,0.995579,true
Post Malone - White Iverson_segment4_pink_intensity_0.2.freqs,segment4_pink,0.2,Post Malone - White Iverson.freqs,0.991121,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment1_pink_intensity_0.3.freqs,segment1_pink,0.3,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.995718,true
Avicii - Wake Me Up (Official Video)_segment10_pink_intensity_0.05.freqs,segment10_pink,0.05,Avicii - Wake Me Up (Official Video).freqs,0.99528,true
Post Malone - White Iverson_segment6_pink_intensity_0.1.freqs,segment6_pink,0.1,Post Malone - White Iverson.freqs,0.99171,true
Travis Scott - NO BYSTANDERS (Audio)_segment8_pink_intensity_0.05.freqs,segment8_pink,0.05,Travis Scott - NO BYSTANDERS (Audio).freqs,0.989973,true
Travis Scott - NO BYSTANDERS (Audio)_segment9_brown_intensity_0.2.freqs,segment9_brown,0.2,Travis Scott - NO BYSTANDERS (Audio).freqs,0.992071,true
Travis Scott - NO BYSTANDERS (Audio)_segment6_white_intensity_0.35.freqs,segment6_white,0.35,Travis Scott - NO BYSTANDERS (Audio).freqs,0.988592,true
Avicii - Wake Me Up (Official Video)_segment6_brown_intensity_0.2.freqs,segment6_brown,0.2,Sabrina Carpenter - Espresso (Official Video).freqs,1.0013,false
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment6_white_intensity_0.45.freqs,segment6_white,0.45,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.992847,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment4_pink_intensity_0.5.freqs,segment4_pink,0.5,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.992047,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment6_brown_intensity_0.05.freqs,segment6_brown,0.05,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.991577,true
Post Malone - White Iverson_segment1_pink_intensity_0.35.freqs,segment1_pink,0.35,Post Malone - White Iverson.freqs,0.999742,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment10_pink_intensity_0.2.freqs,segment10_pink,0.2,Post Malone - White Iverson.freqs,1.00096,false
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment6_white_intensity_0.05.freqs,segment6_white,0.05,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.987577,true
Avicii - Wake Me Up (Official Video)_segment10_brown_intensity_0.3.freqs,segment10_brown,0.3,4th Dimension.freqs,1.00118,false
Travis Scott - NO BYSTANDERS (Audio)_segment2_white_intensity_0.15.freqs,segment2_white,0.15,Travis Scott - NO BYSTANDERS (Audio).freqs,0.982095,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment4_brown_intensity_0.35.freqs,segment4_brown,0.35,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.995483,true
Travis Scott - NO BYSTANDERS (Audio)_segment9_brown_intensity_0.3.freqs,segment9_brown,0.3,Travis Scott - NO BYSTANDERS (Audio).freqs,0.994526,true
Post Malone - White Iverson_segment1_brown_intensity_0.25.freqs,segment1_brown,0.25,Post Malone - White Iverson.freqs,1.00192,true
Post Malone - White Iverson_segment7_pink_intensity_0.1.freqs,segment7_pink,0.1,Post Malone - White Iverson.freqs,0.991821,true
Post Malone - White Iverson_segment3_white_intensity_0.35.freqs,segment3_white,0.35,Post Malone - White Iverson.freqs,0.990863,true
Travis Scott - NO BYSTANDERS (Audio)_segment5_pink_intensity_0.1.freqs,segment5_pink,0.1,Travis Scott - NO BYSTANDERS (Audio).freqs,0.99202,true
Travis Scott - NO BYSTANDERS (Audio)_segment9_white_intensity_0.05.freqs,segment9_white,0.05,Travis Scott - NO BYSTANDERS (Audio).freqs,0.990741,true
Post Malone - White Iverson_segment10_white_intensity_0.35.freqs,segment10_white,0.35,4th Dimension.freqs,0.99788,false
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment8_brown_intensity_0.35.freqs,segment8_brown,0.35,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.999482,true
Avicii - Wake Me Up (Official Video)_segment5_pink_intensity_0.25.freqs,segment5_pink,0.25,Avicii - Wake Me Up (Official Video).freqs,0.998491,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment2_pink_intensity_0.05.freqs,segment2_pink,0.05,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.993789,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment1_white_intensity_0.1.freqs,segment1_white,0.1,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.988189,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment10_brown_intensity_0.1.freqs,segment10_brown,0.1,Taylor Swift - Fortnight (feat. Post Malone) (Official Music Video).freqs,1.00138,false
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment3_pink_intensity_0.05.freqs,segment3_pink,0.05,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.989036,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment7_brown_intensity_0.15.freqs,segment7_brown,0.15,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.990212,true
Post Malone - White Iverson_segment7_pink_intensity_0.4.freqs,segment7_pink,0.4,Post Malone - White Iverson.freqs,0.993221,true
Post Malone - White Iverson_segment4_brown_intensity_0.3.freqs,segment4_brown,0.3,Post Malone - White Iverson.freqs,0.998637,true
Avicii - Wake Me Up (Official Video)_segment8_brown_intensity_0.15.freqs,segment8_brown,0.15,Post Malone - White Iverson.freqs,1.00052,false
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment4_brown_intensity_0.25.freqs,segment4_brown,0.25,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.992283,true
Avicii - Wake Me Up (Official Video)_segment4_pink_intensity_0.35.freqs,segment4_pink,0.35,Avicii - Wake Me Up (Official Video).freqs,1.00064,true
Travis Scott - NO BYSTANDERS (Audio)_segment1_pink_intensity_0.3.freqs,segment1_pink,0.3,Travis Scott - NO BYSTANDERS (Audio).freqs,0.986648,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment3_brown_intensity_0.4.freqs,segment3_brown,0.4,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.9976,true
Avicii - Wake Me Up (Official Video)_segment6_brown_intensity_0.1.freqs,segment6_brown,0.1,Avicii - Wake Me Up (Official Video).freqs,1.00202,true
Travis Scott - NO BYSTANDERS (Audio)_segment6_white_intensity_0.45.freqs,segment6_white,0.45,Travis Scott - NO BYSTANDERS (Audio).freqs,0.991303,true
Avicii - Wake Me Up (Official Video)_segment7_pink_intensity_0.5.freqs,segment7_pink,0.5,Avicii - Wake Me Up (Official Video).freqs,1.0018,true
Avicii - Wake Me Up (Official Video)_segment1_white_intensity_0.25.freqs,segment1_white,0.25,Avicii - Wake Me Up (Official Video).freqs,0.997174,true
Travis Scott - NO BYSTANDERS (Audio)_segment1_pink_intensity_0.25.freqs,segment1_pink,0.25,Travis Scott - NO BYSTANDERS (Audio).freqs,0.986188,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment8_brown_intensity_0.4.freqs,segment8_brown,0.4,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.997741,true
Travis Scott - NO BYSTANDERS (Audio)_segment4_pink_intensity_0.2.freqs,segment4_pink,0.2,Travis Scott - NO BYSTANDERS (Audio).freqs,0.987978,true
Post Malone - White Iverson_segment1_brown_intensity_0.5.freqs,segment1_brown,0.5,Sabrina Carpenter - Espresso (Official Video).freqs,1.00154,false
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment8_brown_intensity_0.45.freqs,segment8_brown,0.45,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.999624,true
Post Malone - White Iverson_segment9_brown_intensity_0.15.freqs,segment9_brown,0.15,Post Malone - White Iverson.freqs,1.00007,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment6_pink_intensity_0.2.freqs,segment6_pink,0.2,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.987906,true
Avicii - Wake Me Up (Official Video)_segment2_white_intensity_0.4.freqs,segment2_white,0.4,4th Dimension.freqs,0.997256,false
Travis Scott - NO BYSTANDERS (Audio)_segment6_brown_intensity_0.2.freqs,segment6_brown,0.2,Travis Scott - NO BYSTANDERS (Audio).freqs,0.993964,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment5_white_intensity_0.2.freqs,segment5_white,0.2,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.987718,true
Travis Scott - NO BYSTANDERS (Audio)_segment2_brown_intensity_0.15.freqs,segment2_brown,0.15,Travis Scott - NO BYSTANDERS (Audio).freqs,0.988285,true
Avicii - Wake Me Up (Official Video)_segment3_brown_intensity_0.1.freqs,segment3_brown,0.1,Avicii - Wake Me Up (Official Video).freqs,0.998684,true
Travis Scott - NO BYSTANDERS (Audio)_segment2_brown_intensity_0.05.freqs,segment2_brown,0.05,Travis Scott - NO BYSTANDERS (Audio).freqs,0.982095,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment4_brown_intensity_0.05.freqs,segment4_brown,0.05,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.987765,true
Travis Scott - NO BYSTANDERS (Audio)_segment7_white_intensity_0.3.freqs,segment7_white,0.3,Travis Scott - NO BYSTANDERS (Audio).freqs,0.989053,true
Post Malone - White Iverson_segment8_pink_intensity_0.35.freqs,segment8_pink,0.35,Post Malone - White Iverson.freqs,0.991268,true
Travis Scott - NO BYSTANDERS (Audio)_segment3_pink_intensity_0.3.freqs,segment3_pink,0.3,Travis Scott - NO BYSTANDERS (Audio).freqs,0.984295,true
Post Malone - White Iverson_segment1_pink_intensity_0.05.freqs,segment1_pink,0.05,Post Malone - White Iverson.freqs,0.996095,true
Travis Scott - NO BYSTANDERS (Audio)_segment6_brown_intensity_0.3.freqs,segment6_brown,0.3,Travis Scott - NO BYSTANDERS (Audio).freqs,0.994424,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment5_white_intensity_0.4.freqs,segment5_white,0.4,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.988001,true
Avicii - Wake Me Up (Official Video)_segment9_white_intensity_0.45.freqs,segment9_white,0.45,Avicii - Wake Me Up (Official Video).freqs,0.997399,true
Post Malone - White Iverson_segment10_brown_intensity_0.25.freqs,segment10_brown,0.25,Post Malone - White Iverson.freqs,1.0007,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment1_pink_intensity_0.4.freqs,segment1_pink,0.4,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.999341,true
Avicii - Wake Me Up (Official Video)_segment5_white_intensity_0.4.freqs,segment5_white,0.4,Avicii - Wake Me Up (Official Video).freqs,0.996115,true
Travis Scott - NO BYSTANDERS (Audio)_segment3_white_intensity_0.05.freqs,segment3_white,0.05,Travis Scott - NO BYSTANDERS (Audio).freqs,0.9845,true
Post Malone - White Iverson_segment6_white_intensity_0.5.freqs,segment6_white,0.5,Post Malone - White Iverson.freqs,0.992042,true
Travis Scott - NO BYSTANDERS (Audio)_segment6_pink_intensity_0.5.freqs,segment6_pink,0.5,Travis Scott - NO BYSTANDERS (Audio).freqs,0.990741,true
Post Malone - White Iverson_segment8_white_intensity_0.25.freqs,segment8_white,0.25,Post Malone - White Iverson.freqs,0.989721,true
Avicii - Wake Me Up (Official Video)_segment7_pink_intensity_0.4.freqs,segment7_pink,0.4,Sabrina Carpenter - Espresso (Official Video).freqs,1.00079,false
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment5_white_intensity_0.3.freqs,segment5_white,0.3,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.987859,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment9_brown_intensity_0.15.freqs,segment9_brown,0.15,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.985412,true
Avicii - Wake Me Up (Official Video)_segment8_pink_intensity_0.45.freqs,segment8_pink,0.45,Avicii - Wake Me Up (Official Video).freqs,1.00154,true
Avicii - Wake Me Up (Official Video)_segment4_white_intensity_0.4.freqs,segment4_white,0.4,Avicii - Wake Me Up (Official Video).freqs,0.998651,true
Travis Scott - NO BYSTANDERS (Audio)_segment7_pink_intensity_0.15.freqs,segment7_pink,0.15,Travis Scott - NO BYSTANDERS (Audio).freqs,0.989155,true
Post Malone - White Iverson_segment3_pink_intensity_0.3.freqs,segment3_pink,0.3,Post Malone - White Iverson.freqs,0.99031,true
Post Malone - White Iverson_segment9_pink_intensity_0.15.freqs,segment9_pink,0.15,Post Malone - White Iverson.freqs,0.994105,true
Post Malone - White Iverson_segment7_pink_intensity_0.15.freqs,segment7_pink,0.15,Post Malone - White Iverson.freqs,0.992963,true
Avicii - Wake Me Up (Official Video)_segment4_brown_intensity_0.4.freqs,segment4_brown,0.4,Post Malone - White Iverson.freqs,1,false
Avicii - Wake Me Up (Official Video)_segment5_pink_intensity_0.35.freqs,segment5_pink,0.35,4th Dimension.freqs,0.999875,false
Post Malone - White Iverson_segment8_brown_intensity_0.15.freqs,segment8_brown,0.15,Post Malone - White Iverson.freqs,0.994842,true
Travis Scott - NO BYSTANDERS (Audio)_segment2_pink_intensity_0.05.freqs,segment2_pink,0.05,Travis Scott - NO BYSTANDERS (Audio).freqs,0.980816,true
Travis Scott - NO BYSTANDERS (Audio)_segment8_pink_intensity_0.3.freqs,segment8_pink,0.3,Travis Scott - NO BYSTANDERS (Audio).freqs,0.992224,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment2_brown_intensity_0.35.freqs,segment2_brown,0.35,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.996988,true
Post Malone - White Iverson_segment5_pink_intensity_0.05.freqs,segment5_pink,0.05,Post Malone - White Iverson.freqs,0.989131,true
Post Malone - White Iverson_segment9_brown_intensity_0.35.freqs,segment9_brown,0.35,Sabrina Carpenter - Espresso (Official Video).freqs,1.00065,false
Avicii - Wake Me Up (Official Video)_segment10_pink_intensity_0.25.freqs,segment10_pink,0.25,Avicii - Wake Me Up (Official Video).freqs,0.999294,true
Travis Scott - NO BYSTANDERS (Audio)_segment10_pink_intensity_0.5.freqs,segment10_pink,0.5,4th Dimension.freqs,1,false
Avicii - Wake Me Up (Official Video)_segment9_brown_intensity_0.3.freqs,segment9_brown,0.3,Sabrina Carpenter - Espresso (Official Video).freqs,1.00126,false
Travis Scott - NO BYSTANDERS (Audio)_segment4_brown_intensity_0.25.freqs,segment4_brown,0.25,Travis Scott - NO BYSTANDERS (Audio).freqs,0.99248,true
Avicii - Wake Me Up (Official Video)_segment1_brown_intensity_0.2.freqs,segment1_brown,0.2,Post Malone - White Iverson.freqs,1.00129,false
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment5_brown_intensity_0.35.freqs,segment5_brown,0.35,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.994353,true
Travis Scott - NO BYSTANDERS (Audio)_segment3_pink_intensity_0.5.freqs,segment3_pink,0.5,Travis Scott - NO BYSTANDERS (Audio).freqs,0.985574,true
Avicii - Wake Me Up (Official Video)_segment8_pink_intensity_0.3.freqs,segment8_pink,0.3,Avicii - Wake Me Up (Official Video).freqs,0.999904,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment7_white_intensity_0.35.freqs,segment7_white,0.35,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.988565,true
Avicii - Wake Me Up (Official Video)_segment7_pink_intensity_0.2.freqs,segment7_pink,0.2,Avicii - Wake Me Up (Official Video).freqs,0.996243,true
Travis Scott - NO BYSTANDERS (Audio)_segment7_brown_intensity_0.4.freqs,segment7_brown,0.4,Travis Scott - NO BYSTANDERS (Audio).freqs,0.995959,true
Post Malone - White Iverson_segment4_brown_intensity_0.15.freqs,segment4_brown,0.15,Post Malone - White Iverson.freqs,0.99381,true
Avicii - Wake Me Up (Official Video)_segment1_pink_intensity_0.05.freqs,segment1_pink,0.05,Avicii - Wake Me Up (Official Video).freqs,0.995216,true
Travis Scott - NO BYSTANDERS (Audio)_segment5_pink_intensity_0.35.freqs,segment5_pink,0.35,Travis Scott - NO BYSTANDERS (Audio).freqs,0.99161,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment5_white_intensity_0.15.freqs,segment5_white,0.15,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.990683,true
Travis Scott - NO BYSTANDERS (Audio)_segment5_white_intensity_0.45.freqs,segment5_white,0.45,Travis Scott - NO BYSTANDERS (Audio).freqs,0.99294,true
Avicii - Wake Me Up (Official Video)_segment2_white_intensity_0.2.freqs,segment2_white,0.2,Avicii - Wake Me Up (Official Video).freqs,0.994863,true
Post Malone - White Iverson_segment9_pink_intensity_0.45.freqs,segment9_pink,0.45,Post Malone - White Iverson.freqs,0.997716,true
Travis Scott - NO BYSTANDERS (Audio)_segment9_white_intensity_0.3.freqs,segment9_white,0.3,Travis Scott - NO BYSTANDERS (Audio).freqs,0.990638,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment2_white_intensity_0.3.freqs,segment2_white,0.3,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.995671,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment5_pink_intensity_0.25.freqs,segment5_pink,0.25,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.989742,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment10_pink_intensity_0.1.freqs,segment10_pink,0.1,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,1.00104,true
Post Malone - White Iverson_segment4_white_intensity_0.45.freqs,segment4_white,0.45,Post Malone - White Iverson.freqs,0.990752,true
Post Malone - White Iverson_segment10_pink_intensity_0.2.freqs,segment10_pink,0.2,Post Malone - White Iverson.freqs,1.00033,true
Post Malone - White Iverson_segment2_brown_intensity_0.2.freqs,segment2_brown,0.2,Coldplay - Viva La Vida (Official Video).freqs,1.00174,false
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment4_brown_intensity_0.45.freqs,segment4_brown,0.45,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.998777,true
Post Malone - White Iverson_segment10_white_intensity_0.15.freqs,segment10_white,0.15,4th Dimension.freqs,0.997755,false
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment7_white_intensity_0.45.freqs,segment7_white,0.45,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.989177,true
Travis Scott - NO BYSTANDERS (Audio)_segment4_white_intensity_0.3.freqs,segment4_white,0.3,Travis Scott - NO BYSTANDERS (Audio).freqs,0.988132,true
Post Malone - White Iverson_segment3_white_intensity_0.3.freqs,segment3_white,0.3,Post Malone - White Iverson.freqs,0.990826,true
Travis Scott - NO BYSTANDERS (Audio)_segment4_pink_intensity_0.25.freqs,segment4_pink,0.25,Travis Scott - NO BYSTANDERS (Audio).freqs,0.989308,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment4_white_intensity_0.1.freqs,segment4_white,0.1,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.988048,true
Post Malone - White Iverson_segment9_brown_intensity_0.25.freqs,segment9_brown,0.25,Post Malone - White Iverson.freqs,1.00203,true
Post Malone - White Iverson_segment10_white_intensity_0.05.freqs,segment10_white,0.05,Post Malone - White Iverson.freqs,0.998526,true
Avicii - Wake Me Up (Official Video)_segment7_white_intensity_0.25.freqs,segment7_white,0.25,Avicii - Wake Me Up (Official Video).freqs,0.995087,true
Travis Scott - NO BYSTANDERS (Audio)_segment8_brown_intensity_0.1.freqs,segment8_brown,0.1,Travis Scott - NO BYSTANDERS (Audio).freqs,0.992531,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment9_pink_intensity_0.45.freqs,segment9_pink,0.45,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.986636,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment4_white_intensity_0.3.freqs,segment4_white,0.3,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.987483,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment2_white_intensity_0.25.freqs,segment2_white,0.25,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.994071,true
Travis Scott - NO BYSTANDERS (Audio)_segment3_pink_intensity_0.15.freqs,segment3_pink,0.15,Travis Scott - NO BYSTANDERS (Audio).freqs,0.984142,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment2_brown_intensity_0.5.freqs,segment2_brown,0.5,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,1.00075,true
Avicii - Wake Me Up (Official Video)_segment3_brown_intensity_0.3.freqs,segment3_brown,0.3,Sabrina Carpenter - Espresso (Official Video).freqs,1.00074,false
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment1_brown_intensity_0.05.freqs,segment1_brown,0.05,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.99313,true
Avicii - Wake Me Up (Official Video)_segment9_brown_intensity_0.2.freqs,segment9_brown,0.2,4th Dimension.freqs,1.00118,false
Travis Scott - NO BYSTANDERS (Audio)_segment3_white_intensity_0.4.freqs,segment3_white,0.4,Travis Scott - NO BYSTANDERS (Audio).freqs,0.98496,true
Post Malone - White Iverson_segment9_pink_intensity_0.3.freqs,segment9_pink,0.3,Post Malone - White Iverson.freqs,0.996426,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment9_white_intensity_0.5.freqs,segment9_white,0.5,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.986212,true
Avicii - Wake Me Up (Official Video)_segment3_pink_intensity_0.05.freqs,segment3_pink,0.05,Avicii - Wake Me Up (Official Video).freqs,0.995441,true
Post Malone - White Iverson_segment2_brown_intensity_0.05.freqs,segment2_brown,0.05,Post Malone - White Iverson.freqs,0.996905,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment5_pink_intensity_0.35.freqs,segment5_pink,0.35,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.989412,true
Avicii - Wake Me Up (Official Video)_segment9_brown_intensity_0.1.freqs,segment9_brown,0.1,Sabrina Carpenter - Espresso (Official Video).freqs,1.002,false
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment2_white_intensity_0.45.freqs,segment2_white,0.45,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.993883,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment6_brown_intensity_0.25.freqs,segment6_brown,0.25,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.990683,true
Travis Scott - NO BYSTANDERS (Audio)_segment3_white_intensity_0.45.freqs,segment3_white,0.45,Travis Scott - NO BYSTANDERS (Audio).freqs,0.984449,true
Travis Scott - NO BYSTANDERS (Audio)_segment10_brown_intensity_0.05.freqs,segment10_brown,0.05,Travis Scott - NO BYSTANDERS (Audio).freqs,0.998926,true
Avicii - Wake Me Up (Official Video)_segment9_pink_intensity_0.05.freqs,segment9_pink,0.05,Avicii - Wake Me Up (Official Video).freqs,0.998234,true
Travis Scott - NO BYSTANDERS (Audio)_segment2_brown_intensity_0.4.freqs,segment2_brown,0.4,Travis Scott - NO BYSTANDERS (Audio).freqs,0.997135,true
Post Malone - White Iverson_segment8_white_intensity_0.2.freqs,segment8_white,0.2,Post Malone - White Iverson.freqs,0.990863,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment9_pink_intensity_0.15.freqs,segment9_pink,0.15,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.985977,true
Avicii - Wake Me Up (Official Video)_segment5_brown_intensity_0.3.freqs,segment5_brown,0.3,Coldplay - Viva La Vida (Official Video).freqs,1.00113,false
Travis Scott - NO BYSTANDERS (Audio)_segment1_brown_intensity_0.5.freqs,segment1_brown,0.5,4th Dimension.freqs,0.998254,false
Travis Scott - NO BYSTANDERS (Audio)_segment4_brown_intensity_0.45.freqs,segment4_brown,0.45,Travis Scott - NO BYSTANDERS (Audio).freqs,0.996163,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment3_pink_intensity_0.3.freqs,segment3_pink,0.3,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.988801,true
Travis Scott - NO BYSTANDERS (Audio)_segment8_brown_intensity_0.4.freqs,segment8_brown,0.4,Travis Scott - NO BYSTANDERS (Audio).freqs,0.998568,true
